user_id,provider_id,avg_rating,total_review_count,tag_1_text,tag_1_count,tag_2_text,tag_2_count,tag_3_text,tag_3_count,tag_4_text,tag_4_count,tag_5_text,tag_5_count
13384087,1724736,0.0,0,,,,,,,,,,
893585,184081,4.9,275,결과물 완성도가 높아요,72,약속 시간을 잘 지켜요,43,응대가 친절해요,80,응답이 빨라요,37,가격 대비 만족스러워요,37
3866686,521066,4.9,202,응대가 친절해요,49,약속 시간을 잘 지켜요,34,가격 대비 만족스러워요,30,응답이 빨라요,27,진행 현황을 수시로 공유해요,13
4076656,542320,4.7,138,진행 현황을 수시로 공유해요,4,응대가 친절해요,38,결과물 완성도가 높아요,32,약속 시간을 잘 지켜요,43,가격 대비 만족스러워요,51
8029956,1013863,4.9,102,진행 현황을 수시로 공유해요,17,작업 속도가 빨라요,27,응답이 빨라요,25,가격 대비 만족스러워요,41,약속 시간을 잘 지켜요,43
10467385,1572666,5.0,97,응대가 친절해요,77,응답이 빨라요,17,과도한 추가금이 없어요,4,작업 속도가 빨라요,23,결과물 완성도가 높아요,63
7274195,925200,4.9,85,가격 대비 만족스러워요,27,작업 속도가 빨라요,28,응대가 친절해요,44,결과물 완성도가 높아요,38,진행 현황을 수시로 공유해요,12
6840992,1310030,5.0,77,응답이 빨라요,15,진행 현황을 수시로 공유해요,13,결과물 완성도가 높아요,68,작업 속도가 빨라요,18,응대가 친절해요,51
12361516,1662098,5.0,55,응대가 친절해요,47,결과물 완성도가 높아요,41,약속 시간을 잘 지켜요,12,가격 대비 만족스러워요,30,작업 속도가 빨라요,15
6168969,772755,4.8,35,가격 대비 만족스러워요,12,응대가 친절해요,14,작업 속도가 빨라요,7,진행 현황을 수시로 공유해요,5,약속 시간을 잘 지켜요,8
9451774,1183421,5.0,23,가격 대비 만족스러워요,17,응답이 빨라요,15,결과물 완성도가 높아요,20,약속 시간을 잘 지켜요,16,진행 현황을 수시로 공유해요,13
14924005,1904709,5.0,18,응답이 빨라요,4,가격 대비 만족스러워요,9,약속 시간을 잘 지켜요,4,결과물 완성도가 높아요,13,응대가 친절해요,15
259499,62365,4.7,13,,,,,,,,,,
17605836,2344416,5.0,12,응답이 빨라요,6,작업 속도가 빨라요,4,과도한 추가금이 없어요,6,상담이 자세해요,8,응대가 친절해요,6
16075229,2101330,5.0,10,응대가 친절해요,7,약속 시간을 잘 지켜요,3,작업 속도가 빨라요,1,가격 대비 만족스러워요,6,결과물 완성도가 높아요,7
15314164,1969091,5.0,8,약속 시간을 잘 지켜요,4,응대가 친절해요,6,작업 속도가 빨라요,2,가격 대비 만족스러워요,6,결과물 완성도가 높아요,5
17463024,2320600,5.0,3,상담이 자세해요,2,응대가 친절해요,2,가격 대비 만족스러워요,2,경험과 노하우가 많아요,2,작업 속도가 빨라요,1
16119439,2108306,5.0,3,응대가 친절해요,3,진행 현황을 수시로 공유해요,1,결과물 완성도가 높아요,2,경험과 노하우가 많아요,1,과도한 추가금이 없어요,1
9241862,1422715,5.0,3,약속 시간을 잘 지켜요,2,가격 대비 만족스러워요,1,응대가 친절해요,2,작업 속도가 빨라요,2,응답이 빨라요,1
480640,116902,5.0,3,응대가 친절해요,3,진행 현황을 수시로 공유해요,1,약속 시간을 잘 지켜요,2,가격 대비 만족스러워요,3,작업 속도가 빨라요,1
9188434,1145683,2.0,2,응대가 친절해요,1,,,,,,,,
7205515,915447,5.0,2,,,,,,,,,,
1638606,294388,5.0,2,,,,,,,,,,
8967579,1118487,5.0,1,가격 대비 만족스러워요,1,작업 속도가 빨라요,1,결과물 완성도가 높아요,1,,,,
3958551,2410374,0.0,0,,,,,,,,,,
16133990,2110701,0.0,0,,,,,,,,,,
13856480,1917959,0.0,0,,,,,,,,,,
10998108,1401380,0.0,0,,,,,,,,,,
10742955,1369709,0.0,0,,,,,,,,,,
9717477,1227530,0.0,0,,,,,,,,,,
9616907,1210526,0.0,0,,,,,,,,,,
9509330,1192225,0.0,0,,,,,,,,,,
8944888,1115732,0.0,0,,,,,,,,,,
565078,790004,0.0,0,,,,,,,,,,
3787187,513652,4.9,141,작업 속도가 빨라요,25,진행 현황을 수시로 공유해요,16,약속 시간을 잘 지켜요,39,결과물 완성도가 높아요,62,응답이 빨라요,24
7106673,1063531,5.0,128,진행 현황을 수시로 공유해요,16,가격 대비 만족스러워요,96,응답이 빨라요,36,약속 시간을 잘 지켜요,63,응대가 친절해요,82
9032862,1126275,5.0,103,결과물 완성도가 높아요,63,시세보다 저렴해요,7,작업 속도가 빨라요,10,A/S를 잘해줘요,3,응대가 친절해요,82
7184051,912386,4.9,73,응답이 빨라요,14,응대가 친절해요,30,작업 속도가 빨라요,20,진행 현황을 수시로 공유해요,12,결과물 완성도가 높아요,39
5935645,747450,4.9,57,응대가 친절해요,23,약속 시간을 잘 지켜요,14,결과물 완성도가 높아요,22,응답이 빨라요,11,가격 대비 만족스러워요,19
13945410,2131689,5.0,54,응대가 친절해요,47,약속 시간을 잘 지켜요,13,요청사항을 정확히 반영해요,18,응답이 빨라요,18,가격 대비 만족스러워요,23
2849096,423276,5.0,54,,,,,,,,,,
12885684,1664494,5.0,44,응답이 빨라요,4,작업 속도가 빨라요,12,응대가 친절해요,36,결과물 완성도가 높아요,36,약속 시간을 잘 지켜요,5
13884621,1780549,5.0,36,약속 시간을 잘 지켜요,10,결과물 완성도가 높아요,30,진행 현황을 수시로 공유해요,6,가격 대비 만족스러워요,19,작업 속도가 빨라요,5
11553846,1504672,5.0,28,약속 시간을 잘 지켜요,17,응대가 친절해요,20,작업 속도가 빨라요,3,가격 대비 만족스러워요,26,응답이 빨라요,2
4476127,592796,5.0,22,,,,,,,,,,
3737301,508833,4.8,22,가격 대비 만족스러워요,13,응대가 친절해요,11,작업 속도가 빨라요,6,진행 현황을 수시로 공유해요,2,약속 시간을 잘 지켜요,7
6010973,755556,5.0,20,작업 속도가 빨라요,2,진행 현황을 수시로 공유해요,2,결과물 완성도가 높아요,10,약속 시간을 잘 지켜요,5,가격 대비 만족스러워요,7
8425969,1128264,4.9,19,작업 속도가 빨라요,9,진행 현황을 수시로 공유해요,7,약속 시간을 잘 지켜요,13,결과물 완성도가 높아요,16,응답이 빨라요,9
17308530,2295859,5.0,16,결과물 완성도가 높아요,10,응대가 친절해요,13,시세보다 저렴해요,2,약속 시간을 잘 지켜요,4,요청사항을 정확히 반영해요,10
8337293,2243781,5.0,15,경험과 노하우가 많아요,4,상담이 자세해요,12,응답이 빨라요,3,요청사항을 정확히 반영해요,7,응대가 친절해요,13
4315676,571633,5.0,15,응대가 친절해요,6,가격 대비 만족스러워요,8,작업 속도가 빨라요,3,결과물 완성도가 높아요,9,진행 현황을 수시로 공유해요,3
13460709,1760759,5.0,14,응대가 친절해요,8,작업 속도가 빨라요,2,진행 현황을 수시로 공유해요,2,결과물 완성도가 높아요,13,약속 시간을 잘 지켜요,6
11846466,1510491,5.0,1,경험과 노하우가 많아요,1,기초부터 가르쳐줘요,1,포인트를 잘 짚어줘요,1,,,,
4917446,641499,0.0,0,,,,,,,,,,
946669,194861,4.8,4,,,,,,,,,,
3914220,1551607,0.0,0,,,,,,,,,,
9783642,1236894,0.0,0,,,,,,,,,,
10450105,1438829,5.0,5,커리큘럼이 탄탄해요,4,기초부터 가르쳐줘요,5,포인트를 잘 짚어줘요,4,가격 대비 만족스러워요,5,경험과 노하우가 많아요,5
9603628,1208048,4.9,72,커리큘럼이 탄탄해요,6,경험과 노하우가 많아요,48,포인트를 잘 짚어줘요,45,가격 대비 만족스러워요,31,응대가 친절해요,42
4926016,642543,5.0,10,기초부터 가르쳐줘요,4,응대가 친절해요,3,포인트를 잘 짚어줘요,4,커리큘럼이 탄탄해요,1,,
2595198,394461,5.0,7,응답이 빨라요,1,커리큘럼이 탄탄해요,1,실력이 향상됐어요,1,상담이 자세해요,2,응대가 친절해요,2
13130684,1696142,5.0,4,포인트를 잘 짚어줘요,3,경험과 노하우가 많아요,4,응대가 친절해요,2,기초부터 가르쳐줘요,3,,
5097047,1266744,5.0,4,기초부터 가르쳐줘요,3,응대가 친절해요,4,가격 대비 만족스러워요,4,경험과 노하우가 많아요,4,커리큘럼이 탄탄해요,3
9406515,1248054,5.0,3,경험과 노하우가 많아요,2,가격 대비 만족스러워요,2,기초부터 가르쳐줘요,1,응대가 친절해요,3,,
285747,67282,5.0,3,경험과 노하우가 많아요,1,포인트를 잘 짚어줘요,2,응대가 친절해요,3,기초부터 가르쳐줘요,3,,
13506895,1739463,5.0,1,경험과 노하우가 많아요,1,포인트를 잘 짚어줘요,1,요청사항을 정확히 반영해요,1,기초부터 가르쳐줘요,1,응답이 빨라요,1
3442014,477150,5.0,1,가격 대비 만족스러워요,1,커리큘럼이 탄탄해요,1,응대가 친절해요,1,,,,
1514490,280909,5.0,1,,,,,,,,,,
2393457,372814,0.0,0,,,,,,,,,,
9236156,1152035,5.0,4,경험과 노하우가 많아요,4,커리큘럼이 탄탄해요,4,포인트를 잘 짚어줘요,4,응대가 친절해요,4,기초부터 가르쳐줘요,4
15566227,2015605,5.0,3,경험과 노하우가 많아요,2,가격 대비 만족스러워요,1,기초부터 가르쳐줘요,3,응대가 친절해요,3,,
9749182,1232648,5.0,3,가격 대비 만족스러워요,2,경험과 노하우가 많아요,3,응대가 친절해요,3,포인트를 잘 짚어줘요,3,커리큘럼이 탄탄해요,1
7290521,931328,5.0,3,경험과 노하우가 많아요,1,포인트를 잘 짚어줘요,1,기초부터 가르쳐줘요,1,응대가 친절해요,1,,
14445201,1847805,5.0,2,커리큘럼이 탄탄해요,1,포인트를 잘 짚어줘요,1,경험과 노하우가 많아요,1,응대가 친절해요,2,기초부터 가르쳐줘요,1
6886559,868664,5.0,2,,,,,,,,,,
12610058,1626491,5.0,1,커리큘럼이 탄탄해요,1,응대가 친절해요,1,경험과 노하우가 많아요,1,,,,
2522762,386547,4.0,1,,,,,,,,,,
18101573,2424931,0.0,0,,,,,,,,,,
12774642,1732592,0.0,0,,,,,,,,,,
12000892,1530757,0.0,0,,,,,,,,,,
104372,24640,0.0,0,,,,,,,,,,
4644252,611311,5.0,21,,,,,,,,,,
7458021,949644,5.0,18,기초부터 가르쳐줘요,1,응대가 친절해요,1,경험과 노하우가 많아요,1,커리큘럼이 탄탄해요,1,가격 대비 만족스러워요,1
254184,61081,5.0,18,커리큘럼이 탄탄해요,1,포인트를 잘 짚어줘요,1,응대가 친절해요,1,기초부터 가르쳐줘요,2,,
7187042,912838,5.0,15,커리큘럼이 탄탄해요,5,기초부터 가르쳐줘요,7,포인트를 잘 짚어줘요,8,가격 대비 만족스러워요,4,경험과 노하우가 많아요,7
6088831,931126,5.0,13,,,,,,,,,,
126811,31315,4.9,12,,,,,,,,,,
1581834,287916,5.0,11,,,,,,,,,,
9699119,1335361,5.0,10,경험과 노하우가 많아요,6,가격 대비 만족스러워요,2,기초부터 가르쳐줘요,4,커리큘럼이 탄탄해요,1,응대가 친절해요,8
2667408,469997,5.0,10,응대가 친절해요,1,,,,,,,,
58644,12285,5.0,9,,,,,,,,,,
3132472,446368,5.0,8,,,,,,,,,,
6031401,757522,5.0,7,가격 대비 만족스러워요,5,커리큘럼이 탄탄해요,4,기초부터 가르쳐줘요,4,포인트를 잘 짚어줘요,5,응대가 친절해요,5
4194139,555927,5.0,7,,,,,,,,,,
12977917,1868689,5.0,6,경험과 노하우가 많아요,4,포인트를 잘 짚어줘요,6,커리큘럼이 탄탄해요,1,응대가 친절해요,1,기초부터 가르쳐줘요,4
6474835,808610,5.0,6,,,,,,,,,,
423082,102418,5.0,6,포인트를 잘 짚어줘요,1,,,,,,,,
4634332,729603,5.0,5,,,,,,,,,,
4058845,540264,4.2,5,커리큘럼이 탄탄해요,3,포인트를 잘 짚어줘요,3,경험과 노하우가 많아요,2,응대가 친절해요,1,,
523231,122910,5.0,5,,,,,,,,,,
15444706,2022973,5.0,4,응대가 친절해요,2,포인트를 잘 짚어줘요,4,경험과 노하우가 많아요,3,커리큘럼이 탄탄해요,1,기초부터 가르쳐줘요,1
5412346,689095,5.0,4,,,,,,,,,,
5221752,670476,5.0,4,,,,,,,,,,
4416376,585549,5.0,4,,,,,,,,,,
3564498,490851,5.0,4,응대가 친절해요,1,가격 대비 만족스러워요,1,,,,,,
2673649,403805,5.0,4,,,,,,,,,,
2051990,335674,5.0,4,,,,,,,,,,
46466,9698,5.0,4,,,,,,,,,,
11349834,2430515,5.0,3,실력이 향상됐어요,2,과도한 추가금이 없어요,1,가격 대비 만족스러워요,1,상담이 자세해요,1,포인트를 잘 짚어줘요,2
17689678,2357878,5.0,3,커리큘럼이 탄탄해요,1,약속 시간을 잘 지켜요,1,기초부터 가르쳐줘요,2,응대가 친절해요,2,포인트를 잘 짚어줘요,3
15501003,2004229,5.0,3,경험과 노하우가 많아요,2,기초부터 가르쳐줘요,3,응대가 친절해요,1,포인트를 잘 짚어줘요,3,,
11225083,1434207,5.0,3,응대가 친절해요,3,경험과 노하우가 많아요,3,커리큘럼이 탄탄해요,3,가격 대비 만족스러워요,3,포인트를 잘 짚어줘요,3
46850,1353435,5.0,3,응대가 친절해요,3,경험과 노하우가 많아요,3,커리큘럼이 탄탄해요,2,가격 대비 만족스러워요,2,포인트를 잘 짚어줘요,3
9838771,1244758,5.0,3,경험과 노하우가 많아요,3,가격 대비 만족스러워요,1,기초부터 가르쳐줘요,2,커리큘럼이 탄탄해요,1,응대가 친절해요,2
9592763,1206146,5.0,3,기초부터 가르쳐줘요,3,응대가 친절해요,2,포인트를 잘 짚어줘요,3,경험과 노하우가 많아요,3,커리큘럼이 탄탄해요,2
8042651,1150361,5.0,3,커리큘럼이 탄탄해요,2,기초부터 가르쳐줘요,2,포인트를 잘 짚어줘요,3,가격 대비 만족스러워요,1,경험과 노하우가 많아요,3
7527713,958087,5.0,3,,,,,,,,,,
7499638,954266,5.0,3,,,,,,,,,,
7350085,935916,5.0,3,가격 대비 만족스러워요,2,커리큘럼이 탄탄해요,3,기초부터 가르쳐줘요,3,포인트를 잘 짚어줘요,3,응대가 친절해요,3
7121118,903017,5.0,3,,,,,,,,,,
6914655,873033,5.0,3,,,,,,,,,,
235743,853805,5.0,3,,,,,,,,,,
5938162,837629,5.0,3,경험과 노하우가 많아요,3,커리큘럼이 탄탄해요,1,포인트를 잘 짚어줘요,2,,,,
6625701,830470,5.0,3,,,,,,,,,,
6576463,823138,5.0,3,결과물 완성도가 높아요,3,응대가 친절해요,2,가격 대비 만족스러워요,2,,,,
6348068,793056,5.0,3,,,,,,,,,,
6270956,784535,4.7,3,,,,,,,,,,
5548216,704753,5.0,3,,,,,,,,,,
5225063,670851,5.0,3,,,,,,,,,,
4504727,648369,5.0,3,,,,,,,,,,
3260735,458561,5.0,3,,,,,,,,,,
3234605,455773,5.0,3,,,,,,,,,,
2505343,454505,5.0,3,,,,,,,,,,
2768519,414762,5.0,3,,,,,,,,,,
356768,393280,5.0,3,커리큘럼이 탄탄해요,3,포인트를 잘 짚어줘요,3,기초부터 가르쳐줘요,2,응대가 친절해요,2,상담이 자세해요,2
2013992,332183,5.0,3,,,,,,,,,,
1370364,261969,5.0,3,,,,,,,,,,
4553355,1741781,5.0,2,가격 대비 만족스러워요,1,응대가 친절해요,2,포인트를 잘 짚어줘요,2,,,,
11497183,1466003,5.0,2,기초부터 가르쳐줘요,2,응대가 친절해요,2,경험과 노하우가 많아요,1,,,,
10214541,1301177,5.0,2,경험과 노하우가 많아요,2,가격 대비 만족스러워요,1,커리큘럼이 탄탄해요,1,기초부터 가르쳐줘요,2,응대가 친절해요,2
9833736,1244085,5.0,2,가격 대비 만족스러워요,1,포인트를 잘 짚어줘요,1,기초부터 가르쳐줘요,1,응대가 친절해요,2,경험과 노하우가 많아요,1
3775788,512491,5.0,2,기초부터 가르쳐줘요,2,응대가 친절해요,1,경험과 노하우가 많아요,1,포인트를 잘 짚어줘요,1,,
1267193,247556,5.0,2,,,,,,,,,,
921710,189905,5.0,2,포인트를 잘 짚어줘요,1,커리큘럼이 탄탄해요,1,,,,,,
570649,129576,5.0,2,기초부터 가르쳐줘요,1,응대가 친절해요,1,경험과 노하우가 많아요,1,커리큘럼이 탄탄해요,1,가격 대비 만족스러워요,1
8230163,1641840,5.0,1,경험과 노하우가 많아요,1,기초부터 가르쳐줘요,1,커리큘럼이 탄탄해요,1,,,,
12155106,1553105,5.0,1,경험과 노하우가 많아요,1,응대가 친절해요,1,포인트를 잘 짚어줘요,1,,,,
7243429,920923,5.0,1,,,,,,,,,,
4956986,759819,5.0,1,,,,,,,,,,
6042078,758690,5.0,1,,,,,,,,,,
2144651,756550,5.0,1,,,,,,,,,,
4956954,645785,5.0,1,커리큘럼이 탄탄해요,1,기초부터 가르쳐줘요,1,포인트를 잘 짚어줘요,1,가격 대비 만족스러워요,1,경험과 노하우가 많아요,1
18006628,2409056,0.0,0,,,,,,,,,,
10474589,1759804,5.0,19,가격 대비 만족스러워요,13,결과물 완성도가 높아요,14,약속 시간을 잘 지켜요,5,응대가 친절해요,12,작업 속도가 빨라요,7
6905155,871647,5.0,12,가격 대비 만족스러워요,2,응답이 빨라요,1,결과물 완성도가 높아요,6,약속 시간을 잘 지켜요,3,응대가 친절해요,5
10572455,1349298,4.7,9,약속 시간을 잘 지켜요,3,결과물 완성도가 높아요,6,가격 대비 만족스러워요,4,응대가 친절해요,7,응답이 빨라요,1
13227046,1706889,4.9,8,응대가 친절해요,5,응답이 빨라요,1,작업 속도가 빨라요,1,결과물 완성도가 높아요,5,진행 현황을 수시로 공유해요,1
1826472,314436,4.9,8,,,,,,,,,,
3039979,439318,5.0,5,응답이 빨라요,1,응대가 친절해요,2,작업 속도가 빨라요,1,결과물 완성도가 높아요,1,진행 현황을 수시로 공유해요,2
18088109,2448900,5.0,4,시세보다 저렴해요,1,결과물 완성도가 높아요,4,상담이 자세해요,3,가격 대비 만족스러워요,1,응대가 친절해요,3
13773573,2385257,5.0,3,상담이 자세해요,3,작업 속도가 빨라요,1,응대가 친절해요,2,결과물 완성도가 높아요,3,가격 대비 만족스러워요,2
